ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20220000039,2022-01-01,12:30:00,4,Collision with a fixed object,6,Saturday,141,U TURN INTO FIXED OBJECT/PARKED VEHICLE,1,705865,1,0,0,1,0,1,1,2,T intersection,3,050,Local Road
T20220000009,2022-01-01,00:50:00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL,5,703654,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20220000041,2022-01-01,10:45:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,704455,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Highway
T20220000219,2022-01-01,21:40:00,1,Collision with vehicle,6,Saturday,121,RIGHT THROUGH,9,715558,2,0,0,1,1,2,2,5,Not at intersection,3,999,Local Road
T20220000033,2022-01-01,06:30:00,4,Collision with a fixed object,7,Saturday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,701064,1,1,0,0,0,1,1,5,Not at intersection,1,060,Local Road
T20220000054,2022-01-01,15:00:00,1,Collision with vehicle,6,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,221459,5,0,0,2,10,12,1,1,Cross intersection,3,070,Arterial Other
T20220002291,2022-01-01,19:00:00,1,Collision with vehicle,7,Saturday,131,LEFT REAR,1,35605,2,0,0,1,1,2,2,1,Cross intersection,3,080,Arterial Highway
T20220000061,2022-01-01,17:40:00,8,No collision and no object struck,7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,705746,1,0,1,0,0,1,1,5,Not at intersection,2,050,Local Road
T20220000051,2022-01-01,15:20:00,1,Collision with vehicle,7,Saturday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,50800,2,0,2,3,0,5,1,2,T intersection,2,080,Arterial Highway
T20220000111,2022-01-01,21:00:00,2,Struck Pedestrian,7,Saturday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,2,326111,1,0,0,1,1,2,2,2,T intersection,3,070,Local Road
T20220002574,2022-01-01,15:52:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,714897,2,0,0,1,2,3,1,5,Not at intersection,3,999,Arterial Other
T20220000021,2022-01-01,04:20:00,1,Collision with vehicle,6,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,781698,2,0,0,1,1,2,1,5,Not at intersection,3,080,Freeway
T20220000053,2022-01-01,13:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,713784,2,0,1,0,1,2,1,5,Not at intersection,2,050,Local Road
T20220000071,2022-01-01,22:00:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),3,710221,3,0,0,1,2,3,1,4,Multiple intersection,3,080,Freeway
T20220000142,2022-01-02,22:05:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,701104,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20220000741,2022-01-02,11:00:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,733141,5,1,0,0,5,6,2,5,Not at intersection,1,090,Arterial Highway
T20220000108,2022-01-02,15:50:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,713034,1,0,0,2,0,2,1,5,Not at intersection,3,100,
T20220000656,2022-01-02,12:20:00,6,Vehicle overturned (no collision),1,Sunday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,701761,1,0,2,0,0,2,2,5,Not at intersection,2,999,Local Road
T20220000625,2022-01-02,13:30:00,8,No collision and no object struck,0,Sunday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,281666,1,0,0,1,0,1,2,5,Not at intersection,3,999,
T20220000097,2022-01-02,12:00:00,1,Collision with vehicle,1,Sunday,137,LEFT TURN SIDESWIPE,1,57350,2,0,0,2,0,2,2,3,Y intersection,3,050,Arterial Highway
T20220000141,2022-01-02,10:00:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,249649,2,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Other
T20220000086,2022-01-02,09:30:00,1,Collision with vehicle,1,Sunday,152,PULLING OUT (OVERTAKING),1,44277,2,0,1,0,1,2,1,1,Cross intersection,2,080,Local Road
T20220000072,2022-01-02,00:16:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,705542,1,0,1,0,0,1,1,2,T intersection,2,080,Arterial Other
T20220000077,2022-01-02,04:19:00,4,Collision with a fixed object,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,707703,1,0,1,1,0,2,1,5,Not at intersection,2,050,Local Road
T20220000087,2022-01-02,07:30:00,1,Collision with vehicle,0,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,786689,3,0,0,1,1,2,1,5,Not at intersection,3,050,
T20220000393,2022-01-02,16:40:00,4,Collision with a fixed object,1,Sunday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,702363,2,0,0,1,3,4,1,5,Not at intersection,3,050,Local Road
T20220000109,2022-01-02,14:40:00,1,Collision with vehicle,1,Sunday,111,RIGHT FAR (INTERSECTIONS ONLY),1,702898,2,0,0,1,3,4,1,1,Cross intersection,3,080,Arterial Highway
T20220000073,2022-01-02,01:11:00,1,Collision with vehicle,1,Sunday,169,OTHER ON PATH,3,709139,2,0,1,0,0,1,1,5,Not at intersection,2,060,Local Road
T20220000131,2022-01-02,13:00:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,701055,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20220000130,2022-01-02,11:30:00,8,No collision and no object struck,1,Sunday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,701150,1,0,1,0,0,1,1,5,Not at intersection,2,888,
T20220000096,2022-01-02,09:10:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,700958,1,0,3,0,0,3,1,5,Not at intersection,2,040,Local Road
T20220000091,2022-01-02,07:30:00,1,Collision with vehicle,0,Sunday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,36208,2,0,0,1,2,3,1,2,T intersection,3,060,Arterial Other
T20220000352,2022-01-02,11:00:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,701359,2,0,0,1,0,1,1,5,Not at intersection,3,050,Local Road
T20220000094,2022-01-02,12:38:00,1,Collision with vehicle,1,Sunday,121,RIGHT THROUGH,1,38572,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20220000089,2022-01-02,08:30:00,8,No collision and no object struck,0,Sunday,170,OFF CARRIAGEWAY TO LEFT,1,701924,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20220000119,2022-01-02,17:46:00,1,Collision with vehicle,1,Sunday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,706905,3,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20220000090,2022-01-02,10:40:00,1,Collision with vehicle,1,Sunday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,701101,2,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20220000098,2022-01-02,14:15:00,1,Collision with vehicle,0,Sunday,121,RIGHT THROUGH,9,45572,2,0,0,1,1,2,2,2,T intersection,3,999,
T20220000118,2022-01-02,20:20:00,7,Fall from or in moving vehicle,1,Sunday,190,FELL IN/FROM VEHICLE,2,35787,1,0,0,1,1,2,1,1,Cross intersection,3,040,Arterial Other
T20220000092,2022-01-02,10:40:00,1,Collision with vehicle,1,Sunday,152,PULLING OUT (OVERTAKING),1,701839,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Highway
T20220000269,2022-01-02,17:30:00,1,Collision with vehicle,1,Sunday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,701158,2,0,0,1,2,3,2,5,Not at intersection,3,999,Arterial Other
T20220014054,2022-01-02,07:25:00,1,Collision with vehicle,0,Sunday,130,REAR END(VEHICLES IN SAME LANE),9,715765,2,0,0,1,1,2,2,2,T intersection,3,999,Local Road
T20220000117,2022-01-02,15:26:00,1,Collision with vehicle,1,Sunday,130,REAR END(VEHICLES IN SAME LANE),1,701353,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Highway
T20220000102,2022-01-02,10:10:00,4,Collision with a fixed object,1,Sunday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,701535,1,0,1,0,0,1,2,5,Not at intersection,2,060,
T20220001064,2022-01-02,10:27:00,1,Collision with vehicle,0,Sunday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52673,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Other
T20220000106,2022-01-02,16:15:00,1,Collision with vehicle,0,Sunday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,702897,2,0,0,1,1,2,1,5,Not at intersection,3,080,Arterial Highway
T20220000172,2022-01-03,16:20:00,1,Collision with vehicle,1,Monday,121,RIGHT THROUGH,1,35298,2,0,0,1,2,3,1,1,Cross intersection,3,060,Arterial Other
T20220000171,2022-01-03,18:30:00,1,Collision with vehicle,1,Monday,111,RIGHT FAR (INTERSECTIONS ONLY),1,52875,2,0,0,1,1,2,1,1,Cross intersection,3,050,Arterial Highway
T20220000170,2022-01-03,16:38:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,703493,1,1,0,0,0,1,1,5,Not at intersection,1,080,
T20220000286,2022-01-03,12:55:00,1,Collision with vehicle,1,Monday,130,REAR END(VEHICLES IN SAME LANE),9,704457,3,0,0,1,4,5,2,5,Not at intersection,3,999,Local Road
T20220000137,2022-01-03,11:35:00,4,Collision with a fixed object,1,Monday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,781705,1,0,0,1,0,1,1,2,T intersection,3,080,
T20220006430,2022-01-03,17:35:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,708611,2,0,0,1,1,2,2,5,Not at intersection,3,070,Arterial Other
T20220000163,2022-01-03,18:56:00,1,Collision with vehicle,2,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,59752,2,0,1,2,0,3,1,1,Cross intersection,2,060,
T20220000132,2022-01-03,08:31:00,1,Collision with vehicle,2,Monday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,701105,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20220000251,2022-01-03,09:50:00,1,Collision with vehicle,2,Monday,142,LEAVING PARKING,1,701762,2,0,0,1,1,2,1,5,Not at intersection,3,060,Arterial Highway
T20220000135,2022-01-03,07:11:00,8,No collision and no object struck,2,Monday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,701056,1,0,0,1,0,1,1,5,Not at intersection,3,060,
T20220002105,2022-01-03,11:00:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,44027,2,0,0,2,0,2,1,2,T intersection,3,050,Local Road
T20220000159,2022-01-03,16:15:00,1,Collision with vehicle,1,Monday,121,RIGHT THROUGH,1,29795,2,0,0,2,5,7,1,1,Cross intersection,3,060,Non Arterial
T20220005443,2022-01-03,14:00:00,1,Collision with vehicle,1,Monday,121,RIGHT THROUGH,1,774602,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20220000147,2022-01-03,11:20:00,1,Collision with vehicle,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,701076,2,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Highway
T20230002412,2022-01-03,13:44:00,1,Collision with vehicle,1,Monday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,35388,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Other
T20220000234,2022-01-03,23:00:00,1,Collision with vehicle,2,Monday,121,RIGHT THROUGH,3,221383,2,0,1,0,4,5,1,1,Cross intersection,2,080,Arterial Other
T20220000157,2022-01-03,14:11:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),1,703391,3,0,2,2,4,8,1,5,Not at intersection,2,100,
T20220001022,2022-01-03,11:00:00,6,Vehicle overturned (no collision),2,Monday,182,OFF CARRIAGEWAY ON LEFT BEND,1,702219,1,0,1,0,0,1,2,5,Not at intersection,2,100,
T20220000156,2022-01-03,12:38:00,1,Collision with vehicle,1,Monday,120,HEAD ON (NOT OVERTAKING),1,704456,2,0,1,1,0,2,1,5,Not at intersection,2,080,Arterial Other
T20220000149,2022-01-03,13:18:00,1,Collision with vehicle,2,Monday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,35758,2,0,1,0,4,5,1,1,Cross intersection,2,060,Local Road
T20220000155,2022-01-03,13:00:00,1,Collision with vehicle,1,Monday,120,HEAD ON (NOT OVERTAKING),1,780102,2,0,0,2,3,5,1,5,Not at intersection,3,100,Arterial Other
T20220000183,2022-01-03,22:48:00,4,Collision with a fixed object,2,Monday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,3,718112,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20220000184,2022-01-03,13:00:00,8,No collision and no object struck,2,Monday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,266410,1,0,0,1,0,1,2,3,Y intersection,3,999,
T20220000164,2022-01-03,15:03:00,1,Collision with vehicle,2,Monday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,43129,2,0,1,0,1,2,1,1,Cross intersection,2,050,Local Road
T20220000167,2022-01-03,20:15:00,4,Collision with a fixed object,1,Monday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,271545,1,0,0,2,0,2,1,1,Cross intersection,3,080,
T20220001075,2022-01-03,22:30:00,1,Collision with vehicle,2,Monday,130,REAR END(VEHICLES IN SAME LANE),3,47804,2,0,0,1,1,2,2,2,T intersection,3,080,Arterial Other
T20220000169,2022-01-03,16:30:00,1,Collision with vehicle,2,Monday,150,HEAD ON(OVERTAKING),1,700921,2,1,0,2,0,3,1,5,Not at intersection,1,100,
T20220001756,2022-01-03,08:10:00,2,Struck Pedestrian,2,Monday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,29651,1,0,0,1,1,2,2,1,Cross intersection,3,070,Arterial Highway
T20220000161,2022-01-03,16:29:00,5,collision with some other object,2,Monday,151,OUT OF CONTROL (OVERTAKING),1,700960,1,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20220000150,2022-01-03,12:42:00,4,Collision with a fixed object,2,Monday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,702074,2,0,1,0,0,1,1,5,Not at intersection,2,060,Arterial Other
T20220000350,2022-01-03,19:30:00,1,Collision with vehicle,1,Monday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,701280,2,0,0,1,0,1,2,5,Not at intersection,3,040,Arterial Other
T20220000180,2022-01-03,18:05:00,1,Collision with vehicle,2,Monday,140,U TURN,1,701272,2,0,1,1,1,3,1,5,Not at intersection,2,100,Arterial Highway
T20220003494,2022-01-04,23:00:00,1,Collision with vehicle,2,Tuesday,152,PULLING OUT (OVERTAKING),2,724860,2,0,0,1,1,2,2,2,T intersection,3,999,Local Road
T20220001590,2022-01-04,16:10:00,1,Collision with vehicle,2,Tuesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,784691,2,0,0,1,1,2,2,5,Not at intersection,3,999,Local Road
T20220001891,2022-01-04,12:30:00,1,Collision with vehicle,3,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,36287,2,0,1,0,1,2,2,1,Cross intersection,2,999,Arterial Other
T20220000179,2022-01-04,08:29:00,3,Struck animal,3,Tuesday,167,STRUCK ANIMAL,1,702899,1,0,0,1,0,1,1,5,Not at intersection,3,080,Local Road
T20220000196,2022-01-04,11:05:00,1,Collision with vehicle,3,Tuesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,51521,2,0,1,0,3,4,1,1,Cross intersection,2,060,Arterial Highway
T20220007079,2022-01-04,10:30:00,2,Struck Pedestrian,3,Tuesday,109,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,1,708245,1,0,0,1,1,2,2,5,Not at intersection,3,777,Local Road
T20220001150,2022-01-04,10:00:00,8,No collision and no object struck,3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,702404,2,0,0,1,1,2,2,5,Not at intersection,3,040,Local Road
T20220001375,2022-01-04,15:00:00,1,Collision with vehicle,2,Tuesday,123,RIGHT/LEFT. ONE VEH TURNING RIGHT THE OTHER LEFT.,1,780104,2,0,0,1,1,2,2,5,Not at intersection,3,080,Arterial Other
T20220000188,2022-01-04,08:35:00,1,Collision with vehicle,2,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52595,2,0,0,2,0,2,1,1,Cross intersection,3,050,Local Road
T20220000198,2022-01-04,11:27:00,1,Collision with vehicle,3,Tuesday,132,RIGHT REAR.,1,39691,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20220000201,2022-01-04,07:20:00,1,Collision with vehicle,2,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,355219,2,0,0,1,1,2,1,1,Cross intersection,3,080,
T20220000205,2022-01-04,15:05:00,2,Struck Pedestrian,3,Tuesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,731292,1,0,0,1,1,2,1,5,Not at intersection,3,050,Arterial Highway
T20220000208,2022-01-04,15:00:00,4,Collision with a fixed object,3,Tuesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,703494,1,0,0,2,0,2,1,5,Not at intersection,3,100,Freeway
T20220000210,2022-01-04,12:48:00,4,Collision with a fixed object,3,Tuesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,719967,1,0,3,0,0,3,1,5,Not at intersection,2,080,Arterial Other
T20220000217,2022-01-04,15:19:00,1,Collision with vehicle,2,Tuesday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,701106,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Highway
T20220000258,2022-01-04,15:30:00,1,Collision with vehicle,3,Tuesday,121,RIGHT THROUGH,1,705401,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Other
T20220000221,2022-01-04,14:40:00,6,Vehicle overturned (no collision),3,Tuesday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,701282,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20220000249,2022-01-04,14:30:00,1,Collision with vehicle,3,Tuesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,701155,2,0,1,0,1,2,2,5,Not at intersection,2,060,Local Road
T20220002130,2022-01-04,12:30:00,5,collision with some other object,3,Tuesday,166,STRUCK OBJECT ON CARRIAGEWAY,1,703411,1,0,0,1,0,1,2,5,Not at intersection,3,888,Local Road
T20220001739,2022-01-04,17:30:00,6,Vehicle overturned (no collision),3,Tuesday,182,OFF CARRIAGEWAY ON LEFT BEND,1,715413,1,0,0,1,0,1,2,5,Not at intersection,3,100,Arterial Other
T20220000242,2022-01-04,08:00:00,1,Collision with vehicle,3,Tuesday,137,LEFT TURN SIDESWIPE,1,72326,2,0,1,0,1,2,1,2,T intersection,2,060,Local Road
T20220000226,2022-01-04,17:10:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),1,703584,3,0,0,3,0,3,1,5,Not at intersection,3,040,Arterial Other
T20220007203,2022-01-04,09:00:00,1,Collision with vehicle,3,Tuesday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,711139,2,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20220000225,2022-01-04,15:22:00,4,Collision with a fixed object,3,Tuesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,701536,1,0,0,2,0,2,1,5,Not at intersection,3,060,Arterial Other
T20220000185,2022-01-04,09:45:00,1,Collision with vehicle,3,Tuesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52416,2,0,0,1,1,2,1,1,Cross intersection,3,060,Local Road
T20220002195,2022-01-04,16:28:00,1,Collision with vehicle,2,Tuesday,132,RIGHT REAR.,1,703504,2,0,0,1,1,2,1,2,T intersection,3,060,Local Road
T20220002025,2022-01-04,14:30:00,1,Collision with vehicle,2,Tuesday,130,REAR END(VEHICLES IN SAME LANE),9,725556,3,0,0,1,2,3,2,5,Not at intersection,3,080,Arterial Highway
T20220000385,2022-01-04,12:15:00,6,Vehicle overturned (no collision),3,Tuesday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,44092,1,0,1,0,0,1,1,1,Cross intersection,2,080,Arterial Other
T20220000280,2022-01-05,15:58:00,1,Collision with vehicle,3,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,49417,2,0,0,2,2,4,1,4,Multiple intersection,3,060,Arterial Highway
T20220000282,2022-01-05,13:50:00,4,Collision with a fixed object,4,Wednesday,175,OFF END OF ROAD/T-INTERSECTION.,1,62304,1,0,2,0,0,2,1,2,T intersection,2,050,
T20220000273,2022-01-05,11:50:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,52865,2,0,0,2,1,3,1,1,Cross intersection,3,060,Arterial Other
T20220000266,2022-01-05,12:50:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,42874,2,0,1,0,1,2,1,2,T intersection,2,080,Local Road
T20220000276,2022-01-05,13:20:00,1,Collision with vehicle,4,Wednesday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,701275,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20220000290,2022-01-05,16:37:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),1,36486,2,0,0,1,2,3,1,2,T intersection,3,060,Arterial Other
T20220000291,2022-01-05,18:40:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,58195,1,0,0,1,2,3,1,2,T intersection,3,100,
T20220000294,2022-01-05,19:16:00,5,collision with some other object,4,Wednesday,166,STRUCK OBJECT ON CARRIAGEWAY,2,709943,1,0,2,0,0,2,1,5,Not at intersection,2,080,Arterial Other
T20220004147,2022-01-05,16:00:00,2,Struck Pedestrian,4,Wednesday,101,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,1,705264,1,0,1,0,1,2,1,2,T intersection,2,040,Local Road
T20220000241,2022-01-05,05:45:00,5,collision with some other object,4,Wednesday,166,STRUCK OBJECT ON CARRIAGEWAY,2,701274,2,0,0,1,1,2,1,5,Not at intersection,3,100,Arterial Other
T20220000247,2022-01-05,10:13:00,4,Collision with a fixed object,3,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,710222,1,0,0,1,0,1,1,5,Not at intersection,3,060,
T20220000250,2022-01-05,09:40:00,1,Collision with vehicle,3,Wednesday,121,RIGHT THROUGH,1,427,2,0,0,1,2,3,1,2,T intersection,3,070,Arterial Other
