ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20190000092,2019-01-02,02:52:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,3,38061,2,0,1,0,2,3,1,1,Cross intersection,2,070,Arterial Other
T20190000085,2019-01-02,06:37:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,40423,1,0,1,0,1,2,1,1,Cross intersection,2,999,Arterial Other
T20190000108,2019-01-02,14:35:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,52045,2,0,0,1,2,3,1,2,T intersection,3,100,Arterial Other
T20190000094,2019-01-02,13:12:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,40734,1,0,1,0,0,1,1,2,T intersection,2,060,Arterial Other
T20190000076,2019-01-02,04:40:00,1,Collision with vehicle,4,Wednesday,140,U TURN,3,341004,2,0,0,2,1,3,1,5,Not at intersection,3,050,Local Road
T20190000079,2019-01-02,07:43:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,71833,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20190000078,2019-01-02,05:25:00,1,Collision with vehicle,4,Wednesday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,44300,2,0,0,1,1,2,1,1,Cross intersection,3,040,
T20190000075,2019-01-02,00:49:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,3,340798,1,0,1,0,1,2,1,2,T intersection,2,050,Local Road
T20190000074,2019-01-02,01:45:00,1,Collision with vehicle,4,Wednesday,120,HEAD ON (NOT OVERTAKING),3,41802,2,0,0,1,1,2,1,2,T intersection,3,070,
T20190000072,2019-01-02,00:05:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,3,36816,2,0,3,0,0,3,1,1,Cross intersection,2,080,Arterial Other
T20190000161,2019-01-03,18:30:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,342200,2,0,0,3,1,4,2,1,Cross intersection,3,080,Arterial Other
T20190000130,2019-01-03,10:40:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,340989,3,0,1,1,2,4,1,5,Not at intersection,2,080,
T20190000134,2019-01-03,10:20:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,340969,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20190000136,2019-01-03,12:25:00,1,Collision with vehicle,4,Thursday,152,PULLING OUT (OVERTAKING),1,359302,2,0,0,1,1,2,1,5,Not at intersection,3,080,Arterial Other
T20190000325,2019-01-03,05:25:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,5,342329,1,0,0,2,0,2,2,5,Not at intersection,3,100,Local Road
T20190000146,2019-01-03,14:10:00,5,collision with some other object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,341443,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20190001235,2019-01-03,14:23:00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,341503,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20190000148,2019-01-03,17:45:00,1,Collision with vehicle,5,Thursday,132,RIGHT REAR.,1,341329,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20190000255,2019-01-03,19:45:00,4,Collision with a fixed object,5,Thursday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,340957,1,0,0,1,0,1,2,2,T intersection,3,060,Local Road
T20190000150,2019-01-03,16:10:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,359138,2,0,0,1,1,2,2,5,Not at intersection,3,060,Local Road
T20190000151,2019-01-03,17:57:00,4,Collision with a fixed object,4,Thursday,179,OTHER ACCIDENTS-OFF STRAIGHT NOT INCLUDED IN DCAs 170-175,1,340972,1,0,0,1,0,1,1,1,Cross intersection,3,060,Local Road
T20190000158,2019-01-03,16:45:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,345119,2,0,0,1,2,3,1,2,T intersection,3,080,Arterial Highway
T20190000167,2019-01-03,20:50:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),2,341543,2,0,1,0,2,3,1,2,T intersection,2,060,Local Road
T20190000263,2019-01-03,17:00:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),9,42422,2,0,0,1,1,2,2,2,T intersection,3,050,Arterial Other
T20190000178,2019-01-03,22:00:00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,341407,1,0,0,1,0,1,2,5,Not at intersection,3,060,Arterial Highway
T20190020662,2019-01-03,18:00:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),9,594574,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Highway
T20190000268,2019-01-03,23:10:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),5,341959,2,0,0,2,2,4,1,5,Not at intersection,3,100,
T20190000152,2019-01-03,19:31:00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,244464,1,0,0,1,0,1,1,5,Not at intersection,3,040,Arterial Other
T20190000159,2019-01-03,18:50:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,343909,1,0,1,1,0,2,1,2,T intersection,2,100,Local Road
T20190014839,2019-01-03,13:33:00,1,Collision with vehicle,4,Thursday,120,HEAD ON (NOT OVERTAKING),1,606490,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20190000222,2019-01-04,20:53:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,29775,2,0,4,0,2,6,1,1,Cross intersection,2,080,Arterial Other
T20190000226,2019-01-04,14:45:00,2,Struck Pedestrian,5,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,341947,1,0,1,0,2,3,1,5,Not at intersection,2,050,Arterial Highway
T20190000227,2019-01-04,09:45:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,252346,2,0,0,1,1,2,2,2,T intersection,3,060,Arterial Other
T20190000235,2019-01-04,16:00:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,340987,3,0,0,1,2,3,2,5,Not at intersection,3,080,Arterial Other
T20190000262,2019-01-04,19:00:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,280243,2,0,0,2,0,2,1,1,Cross intersection,3,080,Freeway
T20190000276,2019-01-04,15:45:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,30002,2,0,3,0,0,3,1,2,T intersection,2,080,Arterial Highway
T20190000170,2019-01-04,02:10:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,341454,1,0,1,1,0,2,1,5,Not at intersection,2,100,Arterial Highway
T20190000181,2019-01-04,11:15:00,1,Collision with vehicle,6,Friday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,342399,2,0,0,1,1,2,1,5,Not at intersection,3,777,Local Road
T20190000182,2019-01-04,10:00:00,1,Collision with vehicle,6,Friday,116,LEFT NEAR (INTERSECTIONS ONLY),1,340952,2,0,0,1,1,2,2,2,T intersection,3,070,
T20190001422,2019-01-04,08:30:00,1,Collision with vehicle,6,Friday,137,LEFT TURN SIDESWIPE,1,49668,2,0,0,1,1,2,2,4,Multiple intersection,3,999,Arterial Highway
T20190000211,2019-01-04,17:31:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,48303,5,0,1,2,2,5,1,1,Cross intersection,2,080,
T20190000209,2019-01-04,18:30:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,38831,2,0,1,0,1,2,1,1,Cross intersection,2,060,Local Road
T20190000219,2019-01-04,19:40:00,4,Collision with a fixed object,5,Friday,175,OFF END OF ROAD/T-INTERSECTION.,1,341049,1,0,0,1,0,1,1,2,T intersection,3,060,Local Road
T20190000206,2019-01-04,15:44:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,46621,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Highway
T20190000204,2019-01-04,14:00:00,6,Vehicle overturned (no collision),6,Friday,170,OFF CARRIAGEWAY TO LEFT,1,341155,1,0,1,0,0,1,1,5,Not at intersection,2,075,Arterial Other
T20190000215,2019-01-04,18:42:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,341331,1,0,1,0,0,1,1,5,Not at intersection,2,100,Arterial Highway
T20190000203,2019-01-04,15:09:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,51327,2,0,0,2,0,2,1,1,Cross intersection,3,050,Local Road
T20190000521,2019-01-04,15:39:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29542,2,0,0,1,1,2,1,1,Cross intersection,3,040,Arterial Other
T20190000315,2019-01-04,20:40:00,8,No collision and no object struck,6,Friday,172,OFF CARRIAGEWAY TO RIGHT,2,793,2,0,0,1,1,2,1,1,Cross intersection,3,080,Arterial Highway
T20190000199,2019-01-04,12:30:00,4,Collision with a fixed object,5,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,84833,1,0,0,1,0,1,1,5,Not at intersection,3,060,
T20190000197,2019-01-04,15:04:00,1,Collision with vehicle,6,Friday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,341556,2,0,1,1,2,4,1,5,Not at intersection,2,060,Local Road
T20190000191,2019-01-04,10:00:00,2,Struck Pedestrian,6,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,340944,1,0,0,1,2,3,1,2,T intersection,3,060,Arterial Other
T20190000217,2019-01-04,19:30:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,341677,1,0,0,2,1,3,1,5,Not at intersection,3,100,Arterial Other
T20190000190,2019-01-04,12:30:00,1,Collision with vehicle,6,Friday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,343941,5,0,3,3,2,8,1,1,Cross intersection,2,080,Arterial Other
T20190000658,2019-01-04,18:17:00,1,Collision with vehicle,5,Friday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,345220,2,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20190000316,2019-01-04,16:00:00,6,Vehicle overturned (no collision),6,Friday,172,OFF CARRIAGEWAY TO RIGHT,1,54292,1,0,2,0,0,2,1,2,T intersection,2,100,Arterial Highway
T20190000185,2019-01-04,13:00:00,2,Struck Pedestrian,6,Friday,106,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,1,39558,1,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20190000213,2019-01-04,07:00:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,340934,2,0,0,1,2,3,1,2,T intersection,3,060,Local Road
T20190000273,2019-01-05,17:52:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,54901,3,0,0,5,0,5,1,2,T intersection,3,080,Local Road
T20190000281,2019-01-05,19:20:00,2,Struck Pedestrian,6,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,36258,1,0,0,1,3,4,1,1,Cross intersection,3,060,Local Road
T20190000282,2019-01-05,16:00:00,1,Collision with vehicle,6,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,342099,2,0,0,1,1,2,1,5,Not at intersection,3,050,Local Road
T20190000283,2019-01-05,20:05:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,2,340974,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Other
T20190000254,2019-01-05,14:10:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,40771,3,0,0,1,2,3,1,2,T intersection,3,060,Arterial Other
T20190000285,2019-01-05,00:10:00,1,Collision with vehicle,6,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,57520,2,0,1,1,0,2,1,1,Cross intersection,2,070,Arterial Highway
T20190000288,2019-01-05,22:35:00,4,Collision with a fixed object,7,Saturday,175,OFF END OF ROAD/T-INTERSECTION.,5,-1,1,0,1,0,1,2,1,5,Not at intersection,2,080,
T20190000247,2019-01-05,13:30:00,1,Collision with vehicle,6,Saturday,134,LANE CHANGE RIGHT (NOT OVERTAKING),1,341215,2,0,0,1,3,4,1,2,T intersection,3,060,Arterial Other
T20190000245,2019-01-05,13:00:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,15454,2,0,0,1,6,7,1,2,T intersection,3,100,Arterial Highway
T20190000270,2019-01-05,17:20:00,6,Vehicle overturned (no collision),7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,342842,1,0,1,1,0,2,1,5,Not at intersection,2,100,Arterial Highway
T20190000265,2019-01-05,12:48:00,1,Collision with vehicle,7,Saturday,120,HEAD ON (NOT OVERTAKING),1,341473,2,0,0,1,2,3,1,5,Not at intersection,3,080,
T20190000242,2019-01-05,13:15:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,42744,2,0,2,0,1,3,1,1,Cross intersection,2,060,Arterial Highway
T20190000241,2019-01-05,01:20:00,5,collision with some other object,7,Saturday,166,STRUCK OBJECT ON CARRIAGEWAY,6,340982,1,0,0,1,0,1,2,5,Not at intersection,3,080,Arterial Other
T20190000264,2019-01-05,14:50:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,19689,2,0,0,3,3,6,1,1,Cross intersection,3,060,Arterial Highway
T20190000260,2019-01-05,16:01:00,1,Collision with vehicle,6,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),2,44609,2,0,0,1,0,1,1,1,Cross intersection,3,060,Arterial Other
T20190000239,2019-01-05,12:40:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,341162,1,0,0,3,0,3,1,5,Not at intersection,3,060,Arterial Other
T20190000257,2019-01-05,14:43:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,340939,2,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20190000238,2019-01-05,09:45:00,1,Collision with vehicle,7,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),1,40711,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20190001374,2019-01-05,01:00:00,2,Struck Pedestrian,6,Saturday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,6,342625,1,0,1,0,1,2,2,5,Not at intersection,2,999,Local Road
T20190000256,2019-01-05,15:04:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,40959,3,0,0,2,2,4,1,2,T intersection,3,060,Arterial Other
T20190000330,2019-01-05,17:30:00,4,Collision with a fixed object,7,Saturday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,341037,2,0,1,0,2,3,2,5,Not at intersection,2,050,Local Road
T20190000280,2019-01-05,19:05:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,224568,2,0,1,0,5,6,1,1,Cross intersection,2,080,Arterial Highway
T20190000234,2019-01-05,11:10:00,1,Collision with vehicle,7,Saturday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,29537,2,0,1,0,1,2,1,1,Cross intersection,2,060,Arterial Other
T20190000232,2019-01-05,10:35:00,1,Collision with vehicle,7,Saturday,122,LEFT THROUGH,1,342503,2,0,1,1,0,2,1,5,Not at intersection,2,080,Arterial Other
