ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ACCIDENT_TYPE,ACCIDENT_TYPE_DESC,DAY_OF_WEEK,DAY_WEEK_DESC,DCA_CODE,DCA_DESC,LIGHT_CONDITION,NODE_ID,NO_OF_VEHICLES,NO_PERSONS_KILLED,NO_PERSONS_INJ_2,NO_PERSONS_INJ_3,NO_PERSONS_NOT_INJ,NO_PERSONS,POLICE_ATTEND,ROAD_GEOMETRY,ROAD_GEOMETRY_DESC,SEVERITY,SPEED_ZONE,RMA
T20130000102,2013-01-02,14:40:00,2,Struck Pedestrian,4,Wednesday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,1,35359,1,0,0,2,0,2,1,2,T intersection,3,040,Local Road
T20130000101,2013-01-02,11:55:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,36479,2,0,0,2,2,4,1,2,T intersection,3,080,
T20130000097,2013-01-02,12:00:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,261203,2,0,1,1,3,5,1,5,Not at intersection,2,080,Arterial Other
T20130000093,2013-01-02,12:30:00,2,Struck Pedestrian,4,Wednesday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,257234,1,0,1,0,1,2,1,5,Not at intersection,2,060,Arterial Other
T20130005472,2013-01-02,15:40:00,4,Collision with a fixed object,4,Wednesday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,258488,1,0,1,0,0,1,1,5,Not at intersection,2,080,
T20130000088,2013-01-02,10:30:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,267807,1,0,0,1,0,1,1,5,Not at intersection,3,070,Arterial Other
T20130000087,2013-01-02,10:20:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,57059,2,0,0,3,1,4,1,2,T intersection,3,050,
T20130000142,2013-01-02,12:00:00,1,Collision with vehicle,4,Wednesday,142,LEAVING PARKING,1,267814,2,0,0,1,1,2,2,5,Not at intersection,3,050,Arterial Highway
T20130000555,2013-01-02,16:30:00,4,Collision with a fixed object,4,Wednesday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,267853,1,0,0,1,0,1,2,5,Not at intersection,3,999,Local Road
T20130000079,2013-01-02,10:45:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,104390,2,0,0,2,0,2,1,2,T intersection,3,060,Arterial Other
T20130000078,2013-01-02,10:30:00,2,Struck Pedestrian,4,Wednesday,107,PED ON FOOTHPATH STRUCK BY VEHENTERING/LEAVING DRIVEWAY.,1,257246,1,0,0,1,1,2,1,5,Not at intersection,3,060,Local Road
T20130000086,2013-01-02,12:19:00,1,Collision with vehicle,3,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,11447,2,0,0,2,3,5,1,4,Multiple intersection,3,060,Freeway
T20130000110,2013-01-02,17:00:00,1,Collision with vehicle,4,Wednesday,148,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,1,44365,2,0,0,1,1,2,1,1,Cross intersection,3,070,Arterial Other
T20130000156,2013-01-02,19:45:00,2,Struck Pedestrian,4,Wednesday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,1,262145,2,0,1,0,4,5,1,5,Not at intersection,2,070,Arterial Other
T20130000146,2013-01-02,18:00:00,1,Collision with vehicle,4,Wednesday,130,REAR END(VEHICLES IN SAME LANE),1,258949,3,0,0,1,2,3,2,5,Not at intersection,3,050,
T20130008977,2013-01-02,11:30:00,1,Collision with vehicle,4,Wednesday,137,LEFT TURN SIDESWIPE,1,12930,2,0,0,1,4,5,2,1,Cross intersection,3,060,Arterial Highway
T20130000066,2013-01-02,02:54:00,4,Collision with a fixed object,4,Wednesday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,3,258321,1,1,0,0,0,1,1,5,Not at intersection,1,060,Arterial Highway
T20130000062,2013-01-02,01:10:00,3,Struck animal,4,Wednesday,167,STRUCK ANIMAL,5,257244,1,0,0,1,0,1,1,5,Not at intersection,3,100,Local Road
T20130000061,2013-01-02,00:55:00,4,Collision with a fixed object,4,Wednesday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,257243,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20130000104,2013-01-02,11:15:00,1,Collision with vehicle,4,Wednesday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,267808,2,0,0,1,2,3,1,2,T intersection,3,080,Arterial Highway
T20130000125,2013-01-02,18:00:00,6,Vehicle overturned (no collision),4,Wednesday,170,OFF CARRIAGEWAY TO LEFT,1,258337,1,0,1,5,0,6,1,5,Not at intersection,2,080,Local Road
T20130000121,2013-01-02,19:00:00,1,Collision with vehicle,4,Wednesday,142,LEAVING PARKING,1,261253,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20130000115,2013-01-02,18:30:00,1,Collision with vehicle,4,Wednesday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,257227,2,0,0,1,1,2,2,2,T intersection,3,888,Local Road
T20130000109,2013-01-02,13:40:00,1,Collision with vehicle,4,Wednesday,121,RIGHT THROUGH,1,229131,2,0,1,0,2,3,1,1,Cross intersection,2,050,Arterial Highway
T20130000105,2013-01-02,15:00:00,8,No collision and no object struck,4,Wednesday,170,OFF CARRIAGEWAY TO LEFT,1,267809,1,0,0,1,0,1,2,5,Not at intersection,3,100,
T20130000199,2013-01-02,16:40:00,1,Collision with vehicle,4,Wednesday,132,RIGHT REAR.,1,43043,2,0,0,1,1,2,1,2,T intersection,3,060,Arterial Other
T20130000186,2013-01-03,22:00:00,1,Collision with vehicle,5,Thursday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,3,267821,2,0,0,1,0,1,1,5,Not at intersection,3,060,Local Road
T20130000272,2013-01-03,11:41:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,67815,2,0,0,2,0,2,1,1,Cross intersection,3,070,Arterial Highway
T20130000159,2013-01-03,12:50:00,1,Collision with vehicle,4,Thursday,147,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,1,796453,2,0,0,1,1,2,1,5,Not at intersection,3,050,Arterial Other
T20130000275,2013-01-03,12:15:00,6,Vehicle overturned (no collision),5,Thursday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,267831,1,0,2,0,1,3,1,5,Not at intersection,2,100,Local Road
T20130000263,2013-01-03,23:40:00,4,Collision with a fixed object,5,Thursday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,5,258893,1,0,0,1,0,1,1,5,Not at intersection,3,090,Arterial Other
T20130000222,2013-01-03,15:10:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,38383,2,0,0,1,2,3,1,1,Cross intersection,3,070,Arterial Other
T20130000224,2013-01-03,15:30:00,6,Vehicle overturned (no collision),5,Thursday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,261898,1,0,0,1,1,2,1,5,Not at intersection,3,100,Arterial Other
T20130001937,2013-01-03,05:20:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,2,114307,2,0,1,0,1,2,1,2,T intersection,2,080,
T20130000157,2013-01-03,15:00:00,1,Collision with vehicle,5,Thursday,132,RIGHT REAR.,1,257771,2,0,0,2,1,3,1,2,T intersection,3,070,Arterial Highway
T20130000134,2013-01-03,10:20:00,6,Vehicle overturned (no collision),5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,257226,1,0,0,1,0,1,1,5,Not at intersection,3,060,Arterial Other
T20130000141,2013-01-03,11:10:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),1,267813,2,0,0,1,2,3,1,5,Not at intersection,3,060,Arterial Other
T20130000143,2013-01-03,13:30:00,4,Collision with a fixed object,5,Thursday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,278541,1,0,0,1,0,1,1,5,Not at intersection,3,100,Freeway
T20130000144,2013-01-03,08:05:00,1,Collision with vehicle,4,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,57342,3,0,1,1,1,3,1,1,Cross intersection,2,080,Arterial Other
T20130007795,2013-01-03,11:30:00,1,Collision with vehicle,5,Thursday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,1151,2,0,0,1,1,2,1,2,T intersection,3,090,Arterial Other
T20130000194,2013-01-03,23:00:00,8,No collision and no object struck,5,Thursday,199,UNKNOWN-NO DETAILS ON MANOEUVRES OF ROAD-USERS IN ACCIDENT,3,35446,1,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20130000152,2013-01-03,13:10:00,8,No collision and no object struck,5,Thursday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,267816,1,0,0,1,0,1,1,5,Not at intersection,3,080,Arterial Other
T20130000178,2013-01-03,20:20:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,792,2,0,1,0,1,2,1,2,T intersection,2,070,Arterial Highway
T20130000176,2013-01-03,19:12:00,6,Vehicle overturned (no collision),5,Thursday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),2,267818,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20130000182,2013-01-03,20:10:00,1,Collision with vehicle,5,Thursday,120,HEAD ON (NOT OVERTAKING),1,257972,2,0,2,2,1,5,1,5,Not at intersection,2,060,Freeway
T20130000188,2013-01-03,23:15:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,52364,2,0,0,1,1,2,1,1,Cross intersection,3,070,Arterial Highway
T20130000187,2013-01-03,21:55:00,3,Struck animal,4,Thursday,167,STRUCK ANIMAL,5,354777,1,0,1,0,4,5,1,5,Not at intersection,2,100,Local Road
T20130000203,2013-01-03,12:15:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,257237,5,0,1,1,5,7,1,5,Not at intersection,2,070,Arterial Other
T20130000155,2013-01-03,12:54:00,1,Collision with vehicle,5,Thursday,121,RIGHT THROUGH,1,29724,2,0,0,2,2,4,1,2,T intersection,3,060,Arterial Highway
T20130000151,2013-01-03,13:37:00,1,Collision with vehicle,5,Thursday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,257529,2,0,0,1,1,2,1,1,Cross intersection,3,050,Local Road
T20130000180,2013-01-03,20:10:00,1,Collision with vehicle,5,Thursday,133,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),1,228,3,0,0,2,2,4,1,1,Cross intersection,3,060,Arterial Highway
T20130000179,2013-01-03,18:45:00,1,Collision with vehicle,5,Thursday,130,REAR END(VEHICLES IN SAME LANE),1,257281,4,0,0,2,6,8,1,5,Not at intersection,3,060,Arterial Highway
T20130000185,2013-01-03,21:20:00,8,No collision and no object struck,5,Thursday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),3,260075,2,0,0,1,3,4,1,5,Not at intersection,3,050,Local Road
T20130000183,2013-01-03,22:28:00,1,Collision with vehicle,5,Thursday,159,OTHER OVERTAKING MANOEUVRES NOT INCLUDED IN DCAs 150-154,3,267819,2,0,0,3,2,5,1,5,Not at intersection,3,999,
T20130000249,2013-01-03,21:20:00,1,Collision with vehicle,5,Thursday,140,U TURN,3,267829,2,0,0,3,0,3,1,5,Not at intersection,3,080,Arterial Highway
T20130002095,2013-01-03,10:00:00,2,Struck Pedestrian,5,Thursday,103,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,1,257975,2,0,0,2,1,3,2,1,Cross intersection,3,050,Local Road
T20130000168,2013-01-03,17:15:00,1,Collision with vehicle,5,Thursday,111,RIGHT FAR (INTERSECTIONS ONLY),1,50274,2,0,0,4,0,4,1,1,Cross intersection,3,100,Arterial Other
T20130000174,2013-01-03,16:30:00,4,Collision with a fixed object,5,Thursday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,257224,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20130000163,2013-01-03,16:15:00,4,Collision with a fixed object,5,Thursday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,267817,2,0,0,1,1,2,1,5,Not at intersection,3,100,Arterial Other
T20130004668,2013-01-04,23:00:00,1,Collision with vehicle,6,Friday,111,RIGHT FAR (INTERSECTIONS ONLY),3,787,2,0,1,0,1,2,1,1,Cross intersection,2,080,Arterial Other
T20130000218,2013-01-04,14:10:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,29947,2,0,0,2,5,7,1,1,Cross intersection,3,060,Arterial Other
T20130000216,2013-01-04,13:45:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,267824,2,0,2,1,0,3,1,5,Not at intersection,2,100,Freeway
T20130004909,2013-01-04,16:15:00,1,Collision with vehicle,6,Friday,140,U TURN,1,259195,2,0,0,1,3,4,2,5,Not at intersection,3,060,Local Road
T20130000264,2013-01-04,23:00:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),5,257250,2,0,1,0,2,3,1,5,Not at intersection,2,080,Arterial Other
T20130000269,2013-01-04,23:32:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,3,53595,2,0,0,1,1,2,1,2,T intersection,3,070,Arterial Other
T20130003604,2013-01-04,04:18:00,6,Vehicle overturned (no collision),6,Friday,172,OFF CARRIAGEWAY TO RIGHT,5,257979,1,0,1,0,0,1,1,5,Not at intersection,2,080,Arterial Other
T20130000466,2013-01-04,17:13:00,2,Struck Pedestrian,6,Friday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,257616,1,0,1,0,3,4,1,5,Not at intersection,2,050,Local Road
T20130000221,2013-01-04,14:10:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,1,267826,1,0,1,0,0,1,1,5,Not at intersection,2,100,Local Road
T20130000227,2013-01-04,15:30:00,4,Collision with a fixed object,6,Friday,173,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,257337,1,0,1,0,0,1,1,5,Not at intersection,2,100,Freeway
T20130000230,2013-01-04,14:30:00,2,Struck Pedestrian,6,Friday,102,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,1,38586,1,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20130001636,2013-01-04,09:00:00,8,No collision and no object struck,6,Friday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,257527,1,0,0,1,0,1,2,5,Not at intersection,3,999,
T20130000661,2013-01-04,21:45:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),3,267873,2,0,0,1,1,2,2,5,Not at intersection,3,060,Arterial Highway
T20130000232,2013-01-04,17:40:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,39308,2,0,0,2,0,2,1,2,T intersection,3,070,Arterial Other
T20130000211,2013-01-04,09:15:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,278999,2,0,1,1,0,2,1,5,Not at intersection,2,100,Freeway
T20130000209,2013-01-04,11:25:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,39371,2,0,1,0,2,3,1,1,Cross intersection,2,060,Arterial Other
T20130009682,2013-01-04,12:00:00,8,No collision and no object struck,6,Friday,184,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),1,260063,1,0,0,1,0,1,2,5,Not at intersection,3,100,Local Road
T20130000206,2013-01-04,11:40:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,257257,2,0,0,4,1,5,1,1,Cross intersection,3,050,Local Road
T20130000205,2013-01-04,10:49:00,1,Collision with vehicle,6,Friday,132,RIGHT REAR.,1,221754,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Other
T20130000236,2013-01-04,02:00:00,2,Struck Pedestrian,6,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,3,36160,1,0,1,0,2,3,1,1,Cross intersection,2,060,Arterial Highway
T20130000190,2013-01-04,00:06:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,3,267822,1,0,0,1,3,4,1,5,Not at intersection,3,050,Local Road
T20130000226,2013-01-04,16:03:00,1,Collision with vehicle,6,Friday,112,LEFT FAR (INTERSECTIONS ONLY),1,45022,2,0,1,0,1,2,1,2,T intersection,2,080,Arterial Other
T20130000241,2013-01-04,18:05:00,1,Collision with vehicle,6,Friday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,40656,2,0,0,1,1,2,1,2,T intersection,3,060,
T20130000243,2013-01-04,18:25:00,2,Struck Pedestrian,6,Friday,100,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,2,36720,1,0,0,1,1,2,2,2,T intersection,3,060,Local Road
T20130000244,2013-01-04,15:55:00,1,Collision with vehicle,6,Friday,121,RIGHT THROUGH,1,45334,2,0,0,2,2,4,1,2,T intersection,3,050,Local Road
T20130000248,2013-01-04,19:20:00,4,Collision with a fixed object,6,Friday,171,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,1,257268,1,0,0,1,0,1,1,5,Not at intersection,3,100,Arterial Other
T20130000618,2013-01-04,20:45:00,4,Collision with a fixed object,6,Friday,181,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,2,267867,1,0,1,1,0,2,2,5,Not at intersection,2,100,
T20130000582,2013-01-04,17:00:00,1,Collision with vehicle,6,Friday,130,REAR END(VEHICLES IN SAME LANE),1,267861,3,0,0,1,2,3,2,5,Not at intersection,3,060,Arterial Other
T20130000253,2013-01-04,18:00:00,1,Collision with vehicle,6,Friday,135,LANE CHANGE LEFT (NOT OVERTAKING),1,260062,2,0,0,1,5,6,2,1,Cross intersection,3,060,Arterial Other
T20130000256,2013-01-04,18:03:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),1,46387,3,0,1,2,3,6,1,1,Cross intersection,2,050,Arterial Highway
T20130000257,2013-01-04,18:46:00,1,Collision with vehicle,6,Friday,120,HEAD ON (NOT OVERTAKING),1,56625,2,0,3,0,0,3,1,1,Cross intersection,2,040,Local Road
T20130000261,2013-01-04,23:00:00,1,Collision with vehicle,6,Friday,110,CROSS TRAFFIC(INTERSECTIONS ONLY),3,29717,2,0,0,1,1,2,1,1,Cross intersection,3,060,Arterial Highway
T20130000570,2013-01-04,18:00:00,3,Struck animal,6,Friday,167,STRUCK ANIMAL,1,267858,1,0,1,0,0,1,2,5,Not at intersection,2,080,Arterial Other
T20130000219,2013-01-04,11:30:00,4,Collision with a fixed object,6,Friday,183,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,1,267825,1,0,1,0,0,1,1,5,Not at intersection,2,100,
T20130000357,2013-01-05,07:55:00,1,Collision with vehicle,7,Saturday,121,RIGHT THROUGH,1,45652,2,0,0,1,1,2,2,2,T intersection,3,999,Arterial Other
T20130000279,2013-01-05,10:49:00,1,Collision with vehicle,7,Saturday,116,LEFT NEAR (INTERSECTIONS ONLY),1,36083,2,0,0,2,1,3,1,2,T intersection,3,060,Arterial Other
T20130000375,2013-01-05,12:30:00,1,Collision with vehicle,7,Saturday,113,RIGHT NEAR (INTERSECTIONS ONLY),1,1147,2,0,0,3,3,6,1,2,T intersection,3,070,Arterial Other
T20130001297,2013-01-05,17:00:00,1,Collision with vehicle,7,Saturday,130,REAR END(VEHICLES IN SAME LANE),1,223827,2,0,0,1,1,2,2,1,Cross intersection,3,060,Arterial Highway
T20130000543,2013-01-05,12:15:00,1,Collision with vehicle,7,Saturday,163,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,1,37678,2,0,0,1,1,2,2,2,T intersection,3,060,Local Road
T20130000556,2013-01-05,16:00:00,8,No collision and no object struck,7,Saturday,180,OFF CARRIAGEWAY ON RIGHT BEND,1,267854,1,0,0,1,0,1,2,5,Not at intersection,3,070,Arterial Other
T20130002139,2013-01-05,10:20:00,3,Struck animal,7,Saturday,167,STRUCK ANIMAL,1,43405,1,0,0,1,0,1,2,2,T intersection,3,060,Local Road
T20130000274,2013-01-05,07:27:00,1,Collision with vehicle,7,Saturday,140,U TURN,1,224144,2,0,1,0,1,2,1,2,T intersection,2,060,Arterial Highway
T20130000473,2013-01-05,14:00:00,6,Vehicle overturned (no collision),7,Saturday,174,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),1,50274,1,0,1,0,0,1,2,1,Cross intersection,2,080,Arterial Other
T20130000280,2013-01-05,12:58:00,1,Collision with vehicle,7,Saturday,132,RIGHT REAR.,1,41800,2,0,0,1,1,2,2,1,Cross intersection,3,999,
T20130000281,2013-01-05,12:05:00,1,Collision with vehicle,7,Saturday,132,RIGHT REAR.,1,51270,2,0,0,2,1,3,1,2,T intersection,3,060,Local Road
T20130000283,2013-01-05,12:35:00,1,Collision with vehicle,7,Saturday,160,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,1,93645,2,0,0,1,1,2,1,5,Not at intersection,3,070,Arterial Other
